geo_event_id,account_id,timestamp,ip_address,city,state,country,latitude,longitude,is_vpn_or_proxy,distance_from_last_location_km,registered_country_match,event_type,evidence_status
GEO-WM7594,ACC-RDEZX6K,2026-04-01 20:56:00,223.98.28.157,Patna,Bihar,INDIA,25.559216,85.181733,FALSE,0.0,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-1G33SL,ACC-5FAALFS,2026-04-01 21:01:00,103.193.98.76,Kochi,Kerala,INDIA,9.955869,76.233407,FALSE,1.5,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-XIQ26N,ACC-1SGFGFB,2026-04-01 21:02:00,157.212.42.43,Lucknow,Uttar Pradesh,INDIA,26.881467,80.941777,FALSE,4.0,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-D0RS1G,ACC-3HQ57UY,2026-04-01 21:04:00,223.209.97.95,Chennai,Tamil Nadu,INDIA,13.035008,80.281571,FALSE,7.2,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-BQYIZ6,ACC-9JHCAZ8,2026-04-01 21:17:00,182.30.143.19,Kolkata,West Bengal,INDIA,22.528385,88.406271,FALSE,9.0,TRUE,LOGIN,AVAILABLE
GEO-08TIRA,ACC-GA3ZIBH,2026-04-01 21:21:00,182.219.241.113,Pune,Maharashtra,INDIA,18.549120,73.891703,FALSE,6.1,TRUE,LOGIN,AVAILABLE
GEO-79BNIU,ACC-SF4HTZ4,2026-04-01 21:25:00,103.209.111.72,Kolkata,West Bengal,INDIA,22.537134,88.330984,FALSE,4.7,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-MIR4WM,ACC-CEM9N4N,2026-04-01 21:26:00,103.193.140.117,Visakhapatnam,Andhra Pradesh,INDIA,17.724438,83.230174,FALSE,8.7,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-1MY6F7,ACC-SSG5XRZ,2026-04-01 21:32:00,106.89.32.102,Hyderabad,Telangana,INDIA,17.420871,78.509689,FALSE,10.6,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-Q2H73E,ACC-B5SQ0ZY,2026-04-01 21:35:00,182.181.249.228,Bhopal,Madhya Pradesh,INDIA,23.224250,77.367807,FALSE,3.2,TRUE,LOGIN,AVAILABLE
GEO-DWK8WT,ACC-KO0JL6Q,2026-04-01 21:45:00,103.35.52.41,Mumbai,Maharashtra,INDIA,19.047891,72.835590,FALSE,11.4,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-J39G8V,ACC-6O9YZPF,2026-04-01 21:47:00,103.89.128.13,Mumbai,Maharashtra,INDIA,19.043617,72.911370,FALSE,5.1,TRUE,LOGIN,AVAILABLE
GEO-1I3EDY,ACC-DW6ET32,2026-04-01 21:53:00,103.201.196.10,Ahmedabad,Gujarat,INDIA,22.982841,72.524772,FALSE,3.5,TRUE,LOGIN,AVAILABLE
GEO-0HW7N3,ACC-VTEGB41,2026-04-01 22:01:00,106.53.89.250,Nagpur,Maharashtra,INDIA,21.120502,79.044289,FALSE,8.6,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-A3SU4Y,ACC-HYKM1QW,2026-04-01 22:02:00,117.80.240.218,Delhi,Delhi,INDIA,28.621639,77.161059,FALSE,7.3,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-ZTHZ8D,ACC-M639BCP,2026-04-01 22:05:00,182.8.34.179,Indore,Madhya Pradesh,INDIA,22.764715,75.845420,FALSE,4.9,TRUE,LOGIN,AVAILABLE
GEO-L3ZOEQ,ACC-21YEFI7,2026-04-01 22:09:00,103.207.212.213,Ahmedabad,Gujarat,INDIA,22.998979,72.616753,FALSE,7.3,TRUE,LOGIN,AVAILABLE
GEO-XVIKM4,ACC-XU0COJB,2026-04-01 22:12:00,117.30.22.20,Coimbatore,Tamil Nadu,INDIA,10.985939,76.916221,FALSE,2.3,TRUE,LOGIN,AVAILABLE
GEO-1P70TI,ACC-M8YXU1P,2026-04-01 22:17:00,117.237.117.35,Jaipur,Rajasthan,INDIA,26.956795,75.836150,FALSE,8.2,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-5NP1JT,ACC-D7761SU,2026-04-01 22:18:00,223.55.115.230,Visakhapatnam,Andhra Pradesh,INDIA,17.670060,83.264355,FALSE,7.4,TRUE,LOGIN,AVAILABLE
GEO-2HUD5G,ACC-6O9YZPF,2026-04-01 22:20:00,182.127.100.112,Mumbai,Maharashtra,INDIA,19.091494,72.834723,FALSE,1.2,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-X1F6LJ,ACC-L3UHWZI,2026-04-01 22:20:00,157.162.54.174,Delhi,Delhi,INDIA,28.633320,77.238785,FALSE,0.2,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-OJ7EAU,ACC-PNEE5DN,2026-04-01 22:31:00,157.238.96.65,Coimbatore,Tamil Nadu,INDIA,10.983162,76.988041,FALSE,8.6,TRUE,LOGIN,AVAILABLE
GEO-H2ZPEY,ACC-7YVR4NK,2026-04-01 22:46:00,117.247.117.37,Kochi,Kerala,INDIA,9.953027,76.269813,FALSE,5.3,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-UJ8W4N,ACC-ZV9DKYA,2026-04-01 22:50:00,157.226.241.178,Bengaluru,Karnataka,INDIA,12.930975,77.595098,FALSE,4.9,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-JNK8UK,ACC-SPTHDP0,2026-04-01 22:59:00,49.101.216.37,Ahmedabad,Gujarat,INDIA,22.984493,72.548164,FALSE,2.7,TRUE,LOGIN,AVAILABLE
GEO-VP6L89,ACC-2WT1Q3T,2026-04-01 23:01:00,103.182.40.169,Lucknow,Uttar Pradesh,INDIA,26.870560,80.903726,FALSE,6.7,TRUE,LOGIN,AVAILABLE
GEO-2FOM9Q,ACC-69BY4CY,2026-04-01 23:11:00,103.162.121.143,Patna,Bihar,INDIA,25.640566,85.112793,FALSE,4.1,TRUE,LOGIN,AVAILABLE
GEO-OVL46L,ACC-JS2MXCB,2026-04-01 23:16:00,157.75.232.74,Mumbai,Maharashtra,INDIA,19.065145,72.904336,FALSE,7.3,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-A4H8SH,ACC-NHLLA92,2026-04-01 23:18:00,157.231.184.13,Kolkata,West Bengal,INDIA,22.599469,88.361057,FALSE,2.1,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-66LKCI,ACC-6OC7T3B,2026-04-01 23:41:00,49.167.182.207,Bengaluru,Karnataka,INDIA,12.957242,77.607212,FALSE,5.2,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-BGR4OR,ACC-SPTHDP0,2026-04-01 23:43:00,103.241.226.46,Ahmedabad,Gujarat,INDIA,23.046663,72.535372,FALSE,7.6,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-1KY0JW,ACC-MPR9TOT,2026-04-01 23:43:00,182.175.138.198,Hyderabad,Telangana,INDIA,17.337585,78.515789,FALSE,11.8,TRUE,LOGIN,AVAILABLE
GEO-NFDMD1,ACC-U652FYS,2026-04-01 23:57:00,103.239.75.151,Nagpur,Maharashtra,INDIA,21.171267,79.115129,FALSE,4.6,TRUE,LOGIN,AVAILABLE
GEO-T8TDRH,ACC-X8ADQCH,2026-04-02 07:32:00,49.111.122.63,Chandigarh,Chandigarh,INDIA,30.711529,76.822539,FALSE,6.5,TRUE,LOGIN,AVAILABLE
GEO-95RBPG,ACC-9FN202S,2026-04-02 07:48:00,117.247.158.160,Surat,Gujarat,INDIA,21.200143,72.860069,FALSE,8.4,TRUE,LOGIN,AVAILABLE
GEO-3ZVSSS,ACC-8192CA3,2026-04-02 08:01:00,49.83.192.64,Pune,Maharashtra,INDIA,18.498226,73.887692,FALSE,4.6,TRUE,LOGIN,AVAILABLE
GEO-25U93D,ACC-K5SILU2,2026-04-02 08:23:00,103.237.53.25,Kochi,Kerala,INDIA,9.966694,76.290180,FALSE,1.3,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-UCST40,ACC-CEM9N4N,2026-04-02 08:30:00,117.15.65.82,Visakhapatnam,Andhra Pradesh,INDIA,17.701864,83.204309,FALSE,1.8,TRUE,LOGIN,AVAILABLE
GEO-D3HAPH,ACC-4EVB2Y6,2026-04-02 08:43:00,182.8.162.47,Kochi,Kerala,INDIA,9.947450,76.239641,FALSE,2.1,TRUE,LOGIN,AVAILABLE
GEO-72IR69,ACC-RYI0M7P,2026-04-02 08:45:00,106.101.192.230,Surat,Gujarat,INDIA,21.169388,72.874985,FALSE,1.5,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-6E9N1H,ACC-RDEZX6K,2026-04-02 08:46:00,157.119.205.27,Patna,Bihar,INDIA,25.557058,85.139486,FALSE,9.6,TRUE,LOGIN,AVAILABLE
GEO-UA0RMN,ACC-AH3XM2A,2026-04-02 09:05:00,223.33.76.186,Pune,Maharashtra,INDIA,18.546707,73.896995,FALSE,0.0,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-W9HONA,ACC-9JHCAZ8,2026-04-02 09:07:00,103.200.175.192,Kolkata,West Bengal,INDIA,22.577743,88.325752,FALSE,4.6,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-5GWDY8,ACC-6OC7T3B,2026-04-02 09:14:00,49.131.132.230,Bengaluru,Karnataka,INDIA,12.954376,77.573969,FALSE,6.4,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-AWNC5U,ACC-K8THBZ5,2026-04-02 09:16:00,106.114.134.130,Lucknow,Uttar Pradesh,INDIA,26.890442,80.981536,FALSE,6.6,TRUE,LOGIN,AVAILABLE
GEO-D4J222,ACC-9RGDKUY,2026-04-02 09:33:00,182.180.143.5,Surat,Gujarat,INDIA,21.216259,72.880552,FALSE,0.0,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-NO9YG1,ACC-Q2NS5MH,2026-04-02 09:36:00,117.201.71.172,Bengaluru,Karnataka,INDIA,12.926736,77.560003,FALSE,12.9,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-5IFJ0X,ACC-LUJBU00,2026-04-02 09:38:00,117.75.12.226,Visakhapatnam,Andhra Pradesh,INDIA,17.682021,83.236136,FALSE,4.4,TRUE,LOGIN,AVAILABLE
GEO-X8TLWQ,ACC-RIH330K,2026-04-02 09:40:00,223.31.131.191,Surat,Gujarat,INDIA,21.131958,72.830022,FALSE,9.3,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-H0XR7U,ACC-2WFUDM7,2026-04-02 09:43:00,106.220.115.73,Patna,Bihar,INDIA,25.620713,85.115122,FALSE,1.1,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-4F8WME,ACC-6YHRDU3,2026-04-02 09:50:00,103.199.81.226,Bhopal,Madhya Pradesh,INDIA,23.293327,77.387321,FALSE,3.4,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-O9UX0J,ACC-7YVR4NK,2026-04-02 10:04:00,157.157.245.108,Kochi,Kerala,INDIA,9.884611,76.279331,FALSE,9.9,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-ZKOL6Q,ACC-UXI7OGZ,2026-04-02 10:21:00,117.198.87.234,Chandigarh,Chandigarh,INDIA,30.726224,76.819251,FALSE,0.0,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-LHNGU1,ACC-5JN7BS0,2026-04-02 10:24:00,106.235.83.90,Bengaluru,Karnataka,INDIA,12.981030,77.581366,FALSE,3.0,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-6SGMAG,ACC-0U2BL3M,2026-04-02 10:29:00,182.18.58.186,Chandigarh,Chandigarh,INDIA,30.759808,76.824495,FALSE,8.6,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-UG2PWL,ACC-R9RIGPP,2026-04-02 10:31:00,157.192.57.224,Guwahati,Assam,INDIA,26.140919,91.723071,FALSE,3.8,TRUE,LOGIN,AVAILABLE
GEO-M0L41G,ACC-AK04VVG,2026-04-02 10:33:00,103.80.5.20,Visakhapatnam,Andhra Pradesh,INDIA,17.691770,83.265365,FALSE,4.6,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-TUO06Q,ACC-8192CA3,2026-04-02 10:35:00,157.17.235.85,Pune,Maharashtra,INDIA,18.487537,73.840348,FALSE,4.4,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-072WQ5,ACC-BVN8NN8,2026-04-02 10:37:00,182.110.26.56,Kolkata,West Bengal,INDIA,22.544547,88.371850,FALSE,0.0,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-R85SKD,ACC-2WT59GL,2026-04-02 10:48:00,103.145.27.2,Surat,Gujarat,INDIA,21.195666,72.847373,FALSE,3.7,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-QY407E,ACC-MC67OKC,2026-04-02 10:52:00,182.246.38.86,Lucknow,Uttar Pradesh,INDIA,26.871590,80.918563,FALSE,8.0,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-K28KVF,ACC-IFY7O0P,2026-04-02 11:02:00,157.20.130.101,Chennai,Tamil Nadu,INDIA,13.056379,80.240418,FALSE,7.4,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-VW6TS1,ACC-ER1KTGJ,2026-04-02 11:08:00,49.27.63.116,Guwahati,Assam,INDIA,26.191777,91.689398,FALSE,11.0,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-URG2CX,ACC-JWSOYH5,2026-04-02 11:09:00,106.70.86.54,Hyderabad,Telangana,INDIA,17.376389,78.516108,FALSE,2.6,TRUE,LOGIN,AVAILABLE
GEO-MPWRW9,ACC-D7761SU,2026-04-02 11:13:00,49.233.236.211,Visakhapatnam,Andhra Pradesh,INDIA,17.736756,83.257308,FALSE,0.0,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-80RWAM,ACC-KQO4XSD,2026-04-02 11:16:00,117.136.140.90,Kolkata,West Bengal,INDIA,22.540981,88.348381,FALSE,4.1,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-CJFRE4,ACC-Y1WIZ9P,2026-04-02 11:17:00,182.67.42.239,Kolkata,West Bengal,INDIA,22.587784,88.399882,FALSE,3.1,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-L74DF0,ACC-L9CYMTY,2026-04-02 11:19:00,106.170.90.18,Mumbai,Maharashtra,INDIA,19.064392,72.840803,FALSE,3.4,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-OV8RZ6,ACC-E6SVH6Q,2026-04-02 11:28:00,117.95.192.2,Chandigarh,Chandigarh,INDIA,30.700193,76.770122,FALSE,1.4,TRUE,LOGIN,AVAILABLE
GEO-OBIV1V,ACC-L6HYC1R,2026-04-02 11:33:00,103.150.127.91,Chennai,Tamil Nadu,INDIA,13.099387,80.226804,FALSE,2.2,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-S2AXNP,ACC-Q02GKFS,2026-04-02 11:37:00,182.45.117.159,Coimbatore,Tamil Nadu,INDIA,11.048574,76.913762,FALSE,8.3,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-U085M1,ACC-ECTS377,2026-04-02 11:44:00,117.232.170.238,Mumbai,Maharashtra,INDIA,19.107289,72.837996,FALSE,3.9,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-FC94JK,ACC-3A1MITK,2026-04-02 11:54:00,182.121.118.11,Guwahati,Assam,INDIA,26.136774,91.686580,FALSE,5.4,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-AMT7MP,ACC-K8THBZ5,2026-04-02 12:01:00,157.134.128.54,Lucknow,Uttar Pradesh,INDIA,26.856845,80.965061,FALSE,6.2,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-WAYUB0,ACC-YSN7NG9,2026-04-02 12:12:00,117.35.213.56,Guwahati,Assam,INDIA,26.097316,91.761612,FALSE,9.6,TRUE,LOGIN,AVAILABLE
GEO-2N0174,ACC-FZGLI4U,2026-04-02 12:13:00,157.93.100.123,Coimbatore,Tamil Nadu,INDIA,11.034363,76.940283,FALSE,6.8,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-3KY38K,ACC-69BY4CY,2026-04-02 12:15:00,182.131.37.227,Patna,Bihar,INDIA,25.598277,85.125469,FALSE,3.1,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-3XU1RY,ACC-CER8CLU,2026-04-02 12:17:00,106.87.95.141,Hyderabad,Telangana,INDIA,17.425027,78.496364,FALSE,9.5,TRUE,LOGIN,AVAILABLE
GEO-BXYQ07,ACC-TT2SLHI,2026-04-02 12:17:00,103.235.36.38,Guwahati,Assam,INDIA,26.101169,91.737844,FALSE,10.3,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-ZY6S0B,ACC-JWSOYH5,2026-04-02 12:27:00,49.240.170.181,Hyderabad,Telangana,INDIA,17.352784,78.496505,FALSE,6.2,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-8W2HPC,ACC-FW9S351,2026-04-02 12:27:00,157.114.157.244,Coimbatore,Tamil Nadu,INDIA,11.042969,76.944266,FALSE,3.8,TRUE,LOGIN,AVAILABLE
GEO-0OLPOV,ACC-G7ECILC,2026-04-02 12:28:00,182.84.127.110,Surat,Gujarat,INDIA,21.151236,72.860438,FALSE,6.7,TRUE,LOGIN,AVAILABLE
GEO-F11B0O,ACC-D6FLEEP,2026-04-02 12:38:00,182.168.243.232,Jaipur,Rajasthan,INDIA,26.875399,75.823301,FALSE,7.4,TRUE,LOGIN,AVAILABLE
GEO-LJ9C2V,ACC-XI27VLT,2026-04-02 12:47:00,103.216.44.235,Kochi,Kerala,INDIA,9.966169,76.241973,FALSE,4.2,TRUE,LOGIN,AVAILABLE
GEO-NAQX29,ACC-5JN7BS0,2026-04-02 12:54:00,157.108.229.132,Bengaluru,Karnataka,INDIA,12.973994,77.630676,FALSE,2.2,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-BL38QC,ACC-IITA5WV,2026-04-02 13:00:00,103.51.117.151,Delhi,Delhi,INDIA,28.628372,77.232826,FALSE,8.0,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-0DPPJD,ACC-E6SVH6Q,2026-04-02 13:10:00,49.155.32.2,Chandigarh,Chandigarh,INDIA,30.721740,76.828478,FALSE,6.0,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-R8VHQI,ACC-MU6FGK8,2026-04-02 13:13:00,117.225.129.187,Kochi,Kerala,INDIA,9.958900,76.316683,FALSE,8.7,TRUE,LOGIN,AVAILABLE
GEO-4I0NW5,ACC-W042LPI,2026-04-02 13:20:00,182.75.226.220,Bhopal,Madhya Pradesh,INDIA,23.238749,77.423979,FALSE,5.3,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-Z4W3SM,ACC-0H8WN2T,2026-04-02 13:26:00,182.7.31.189,Chennai,Tamil Nadu,INDIA,13.070972,80.260081,FALSE,6.7,TRUE,LOGIN,AVAILABLE
GEO-9X166T,ACC-5R5L6RZ,2026-04-02 13:30:00,182.168.173.107,Indore,Madhya Pradesh,INDIA,22.737386,75.890759,FALSE,7.5,TRUE,LOGIN,AVAILABLE
GEO-RZ8WC8,ACC-HUCI5RX,2026-04-02 13:31:00,223.186.110.184,Guwahati,Assam,INDIA,26.145236,91.739725,FALSE,3.7,TRUE,LOGIN,AVAILABLE
GEO-4X2RHL,ACC-7YJPCHM,2026-04-02 13:34:00,182.69.18.85,Visakhapatnam,Andhra Pradesh,INDIA,17.663052,83.259467,FALSE,7.6,TRUE,LOGIN,AVAILABLE
GEO-DUIO3R,ACC-W042LPI,2026-04-02 13:42:00,106.106.83.88,Bhopal,Madhya Pradesh,INDIA,23.269952,77.424496,FALSE,3.4,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-HZ08D5,ACC-2WFUDM7,2026-04-02 13:55:00,49.189.198.229,Patna,Bihar,INDIA,25.552109,85.175828,FALSE,11.9,TRUE,LOGIN,AVAILABLE
GEO-IEPO75,ACC-H3FNBDV,2026-04-02 14:05:00,223.176.203.69,Delhi,Delhi,INDIA,28.599544,77.180022,FALSE,2.4,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-FTK8U0,ACC-3DFDRGV,2026-04-02 14:07:00,49.41.134.244,Pune,Maharashtra,INDIA,18.495435,73.824265,FALSE,4.3,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-OV665K,ACC-56Q8V88,2026-04-02 14:09:00,117.62.90.25,Chandigarh,Chandigarh,INDIA,30.746361,76.792231,FALSE,2.1,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-9YNWQA,ACC-Q6WHDH2,2026-04-02 14:16:00,103.58.42.135,Lucknow,Uttar Pradesh,INDIA,26.890695,80.995258,FALSE,7.1,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-IS1E0F,ACC-RYI0M7P,2026-04-02 14:23:00,157.124.203.131,Surat,Gujarat,INDIA,21.199133,72.870200,FALSE,4.1,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-SWD7NS,ACC-5DFNIAJ,2026-04-02 14:23:00,117.89.149.219,Nagpur,Maharashtra,INDIA,21.116859,79.089974,FALSE,6.9,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-MGPW5N,ACC-FH01XWM,2026-04-02 14:37:00,223.53.215.23,Delhi,Delhi,INDIA,28.660941,77.177085,FALSE,11.5,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-SQK9G5,ACC-IITA5WV,2026-04-02 14:39:00,103.3.246.178,Delhi,Delhi,INDIA,28.648266,77.240881,FALSE,2.0,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-RYP3FM,ACC-8192CA3,2026-04-02 14:54:00,49.98.155.214,Pune,Maharashtra,INDIA,18.527112,73.834469,FALSE,2.9,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-6YAMTD,ACC-OH9O5QV,2026-04-02 15:05:00,182.241.221.219,Chandigarh,Chandigarh,INDIA,30.689908,76.767254,FALSE,6.1,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-AV6RF6,ACC-O1SZJIV,2026-04-02 15:10:00,117.229.7.192,Kochi,Kerala,INDIA,9.934590,76.274375,FALSE,5.3,TRUE,LOGIN,AVAILABLE
GEO-ZCMS65,ACC-HGP8IY3,2026-04-02 15:17:00,49.111.13.33,Nagpur,Maharashtra,INDIA,21.187053,79.060411,FALSE,11.5,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-CVF5TF,ACC-ECTS377,2026-04-02 15:19:00,157.176.242.134,Mumbai,Maharashtra,INDIA,19.101368,72.875861,FALSE,4.3,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-7PXH3M,ACC-KO0JL6Q,2026-04-02 15:23:00,103.50.82.154,Mumbai,Maharashtra,INDIA,19.047472,72.843447,FALSE,3.8,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-G21H9L,ACC-GCNM08K,2026-04-02 15:25:00,106.171.157.154,Kochi,Kerala,INDIA,9.966172,76.243744,FALSE,1.6,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-8D8E9F,ACC-RDEZX6K,2026-04-02 15:36:00,182.121.176.166,Patna,Bihar,INDIA,25.567317,85.134872,FALSE,2.4,TRUE,LOGIN,AVAILABLE
GEO-4J5FPM,ACC-L6HYC1R,2026-04-02 15:39:00,223.6.110.108,Chennai,Tamil Nadu,INDIA,13.051023,80.225499,FALSE,8.4,TRUE,LOGIN,AVAILABLE
GEO-GZW6BC,ACC-6EK26Y9,2026-04-02 15:41:00,106.117.210.7,Lucknow,Uttar Pradesh,INDIA,26.872511,80.940692,FALSE,0.0,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-3DBHMA,ACC-USMF0XL,2026-04-02 15:57:00,157.25.137.50,Pune,Maharashtra,INDIA,18.484699,73.807622,FALSE,11.2,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-5XV692,ACC-6Y3A5Z1,2026-04-02 16:02:00,157.55.81.76,Nagpur,Maharashtra,INDIA,21.102120,79.043145,FALSE,9.3,TRUE,LOGIN,AVAILABLE
GEO-HU3JSN,ACC-6HHR8X8,2026-04-02 16:06:00,223.156.90.15,Chandigarh,Chandigarh,INDIA,30.739689,76.775743,FALSE,0.6,TRUE,LOGIN,AVAILABLE
GEO-TO6TY9,ACC-NHLLA92,2026-04-02 16:09:00,157.248.6.219,Kolkata,West Bengal,INDIA,22.583098,88.360558,FALSE,6.6,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-5LAGS0,ACC-21YEFI7,2026-04-02 16:17:00,106.223.177.213,Ahmedabad,Gujarat,INDIA,23.032383,72.537826,FALSE,8.9,TRUE,LOGIN,AVAILABLE
GEO-M4DFGE,ACC-PQ9YTXH,2026-04-02 16:37:00,157.205.67.154,Ahmedabad,Gujarat,INDIA,23.064109,72.616280,FALSE,9.5,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-VPTN20,ACC-9RGDKUY,2026-04-02 16:38:00,157.166.46.206,Surat,Gujarat,INDIA,21.178290,72.823512,FALSE,0.8,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-R29XCY,ACC-AWXUF9Q,2026-04-02 16:39:00,49.86.116.186,Jaipur,Rajasthan,INDIA,26.906855,75.832259,FALSE,4.0,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-N8EHTT,ACC-Z9UR73A,2026-04-02 16:41:00,49.30.83.74,Hyderabad,Telangana,INDIA,17.369376,78.479804,FALSE,4.9,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-ZBITH6,ACC-J1YE24Z,2026-04-02 16:49:00,157.18.82.91,Ahmedabad,Gujarat,INDIA,23.058311,72.571049,FALSE,3.8,TRUE,LOGIN,AVAILABLE
GEO-1ZBP01,ACC-GG2KTBC,2026-04-02 16:53:00,223.164.49.201,Surat,Gujarat,INDIA,21.201296,72.835131,FALSE,6.1,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-SXLNQ5,ACC-5JN7BS0,2026-04-02 16:54:00,157.174.71.77,Bengaluru,Karnataka,INDIA,13.004026,77.632845,FALSE,8.3,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-EQRK65,ACC-DY7084P,2026-04-02 17:11:00,223.5.165.69,Chandigarh,Chandigarh,INDIA,30.764187,76.755487,FALSE,9.1,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-NI8OIJ,ACC-6I5A7D9,2026-04-02 17:14:00,182.40.174.108,Visakhapatnam,Andhra Pradesh,INDIA,17.638566,83.197904,FALSE,8.3,TRUE,LOGIN,AVAILABLE
GEO-1R0CZZ,ACC-O0V3Z0G,2026-04-02 17:16:00,103.222.43.63,Bengaluru,Karnataka,INDIA,12.985059,77.601013,FALSE,3.2,TRUE,LOGIN,AVAILABLE
GEO-D5QFMI,ACC-6GN8W9U,2026-04-02 17:23:00,106.12.38.88,Patna,Bihar,INDIA,25.608710,85.142247,FALSE,7.2,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-B79WWA,ACC-C4XYJLC,2026-04-02 17:24:00,106.204.88.69,Coimbatore,Tamil Nadu,INDIA,11.034460,76.959702,FALSE,5.0,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-XF88MV,ACC-SRQT0PA,2026-04-02 17:35:00,182.3.149.118,Kolkata,West Bengal,INDIA,22.549460,88.333059,FALSE,8.7,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-1WP09P,ACC-G8WJAI7,2026-04-02 17:43:00,182.101.244.182,Surat,Gujarat,INDIA,21.121925,72.799889,FALSE,7.4,TRUE,TRANSACTION_AUTH,AVAILABLE
GEO-9GU8XT,ACC-S1UQ7WI,2026-04-02 17:56:00,117.86.54.242,Hyderabad,Telangana,INDIA,17.409695,78.531417,FALSE,7.4,TRUE,LOGIN,AVAILABLE
