transaction_id,sender_account_id,receiver_account_id,timestamp,amount,currency,transaction_type,channel,beneficiary_id,device_id,geo_event_id,is_international,balance_after,transaction_status,payment_reference
TXN-C8M6P59,EXT-39ESEQG,ACC-9JHCAZ8,2026-04-01 12:06:00,120370.41,INR,SALARY_CREDIT,NEFT,,,,FALSE,320607.17,SUCCESS,SALARY-202604
TXN-N6SRK92,ACC-3HQ57UY,EXT-R9OUDOC,2026-04-01 12:07:00,12113.17,INR,CARD_PURCHASE,CARD,,DEV-A6F0UR,GEO-86PTRW,FALSE,264953.12,SUCCESS,E-COM/5927866337
TXN-390U9FI,EXT-9JSU0UH,ACC-R9KE7J2,2026-04-01 12:08:00,36948.73,INR,SALARY_CREDIT,NEFT,,,,FALSE,214534.45,SUCCESS,SALARY-202604
TXN-2SRPTM1,EXT-9N2OURN,ACC-AWXUF9Q,2026-04-01 12:08:00,390138.48,INR,SALARY_CREDIT,NEFT,,,,FALSE,673988.26,SUCCESS,SALARY-202604
TXN-YPP62MO,ACC-DY7084P,EXT-TMDLA6P,2026-04-01 12:16:00,481.59,INR,UPI_MERCHANT,UPI,,DEV-5QE06P,GEO-34E4WB,FALSE,249927.19,SUCCESS,UPI/503376040
TXN-KSK58VK,EXT-0HICCT5,ACC-ZAQ8H3X,2026-04-01 12:21:00,45087.05,INR,NEFT_TRANSFER,NEFT,,,,FALSE,964195.72,SUCCESS,CLIENT-PAYMENT-202604
TXN-S6QKQYP,EXT-5DJRFCO,ACC-XMSTP3X,2026-04-01 12:26:00,50970.88,INR,SALARY_CREDIT,NEFT,,,,FALSE,316026.04,SUCCESS,SALARY-202604
TXN-7XKHS0H,EXT-K2W2CW1,ACC-X1Z2YVL,2026-04-01 12:27:00,95861.49,INR,SALARY_CREDIT,NEFT,,,,FALSE,270611.33,SUCCESS,SALARY-202604
TXN-YS0C878,EXT-U1OJA0C,ACC-RIH330K,2026-04-01 12:32:00,86991.49,INR,SALARY_CREDIT,NEFT,,,,FALSE,168923.89,SUCCESS,SALARY-202604
TXN-753TWWG,EXT-I9R1N6U,ACC-8192CA3,2026-04-01 12:32:00,28758.26,INR,SALARY_CREDIT,NEFT,,,,FALSE,319558.68,SUCCESS,SALARY-202604
TXN-O6R4Z1Z,EXT-4V1VXVU,ACC-Q02GKFS,2026-04-01 12:32:00,29415.52,INR,SALARY_CREDIT,NEFT,,,,FALSE,371284.37,SUCCESS,SALARY-202604
TXN-AR1YFBE,EXT-J2E42TR,ACC-VKE6H76,2026-04-01 12:36:00,32296.56,INR,SALARY_CREDIT,NEFT,,,,FALSE,413459.62,SUCCESS,SALARY-202604
TXN-7UTUET2,EXT-N7XY43C,ACC-366FZX6,2026-04-01 12:36:00,144889.68,INR,SALARY_CREDIT,NEFT,,,,FALSE,457867.60,SUCCESS,SALARY-202604
TXN-VG8CS9U,EXT-Y1MWXE2,ACC-FW9S351,2026-04-01 12:39:00,36295.75,INR,SALARY_CREDIT,NEFT,,,,FALSE,360289.41,SUCCESS,SALARY-202604
TXN-O775OED,EXT-0H5AJQO,ACC-NAZNT6C,2026-04-01 12:40:00,178326.86,INR,SALARY_CREDIT,NEFT,,,,FALSE,975298.20,SUCCESS,SALARY-202604
TXN-LA2S9MC,ACC-WUKFV2A,EXT-JXK87AU,2026-04-01 12:41:00,8860.92,INR,CARD_PURCHASE,CARD,,DEV-FRRC8T,GEO-9G2SEI,FALSE,189858.80,SUCCESS,E-COM/3182067462
TXN-26UT3OO,EXT-I3WLPOT,ACC-K1OGI6H,2026-04-01 12:41:00,144717.50,INR,SALARY_CREDIT,NEFT,,,,FALSE,432210.53,SUCCESS,SALARY-202604
TXN-MAK6MN0,EXT-3DX90XD,ACC-G7ECILC,2026-04-01 12:46:00,99530.11,INR,NEFT_TRANSFER,NEFT,,,,FALSE,202314.89,SUCCESS,CLIENT-PAYMENT-202604
TXN-MEAN528,ACC-FV4B1K1,ACC-Q02GKFS,2026-04-01 12:48:00,14585.13,INR,IMPS_TRANSFER,IMPS,,,GEO-3TE9IB,FALSE,264189.33,SUCCESS,IMPS9449221421
TXN-4NBOUGM,ACC-90ZASH1,ACC-FW9S351,2026-04-01 12:48:00,7490.03,INR,NEFT_TRANSFER,NEFT,BEN-MQHWP6,DEV-8XWDHU,GEO-AV46YW,FALSE,152939.80,SUCCESS,NEFT1722174044
TXN-AG0OVGJ,EXT-6NJX8KP,ACC-6YHRDU3,2026-04-01 12:50:00,48701.05,INR,SALARY_CREDIT,NEFT,,,,FALSE,236077.50,SUCCESS,SALARY-202604
TXN-TAWJA5C,EXT-9NP6F13,ACC-70SBOVV,2026-04-01 12:52:00,7274.13,INR,NEFT_TRANSFER,NEFT,,,,FALSE,455678.01,SUCCESS,FAMILY-SUPPORT-202604
TXN-QPEH4LK,EXT-L57Y9HQ,ACC-RDEZX6K,2026-04-01 12:53:00,9928.05,INR,NEFT_TRANSFER,NEFT,,,,FALSE,443488.39,SUCCESS,FAMILY-SUPPORT-202604
TXN-Q0YZIYR,ACC-AWXUF9Q,EXT-58I8U7G,2026-04-01 12:54:00,1029.60,INR,UPI_MERCHANT,UPI,,DEV-SJUKA2,GEO-UEK91D,FALSE,672958.66,SUCCESS,UPI/482066093
TXN-X36QXRY,EXT-YF07OFP,ACC-H1RJFUI,2026-04-01 12:55:00,33613.11,INR,SALARY_CREDIT,NEFT,,,,FALSE,70059.74,SUCCESS,SALARY-202604
TXN-Q16DVGW,EXT-T38LY1G,ACC-1FSOC4W,2026-04-01 12:56:00,135629.25,INR,SALARY_CREDIT,NEFT,,,,FALSE,225471.71,SUCCESS,SALARY-202604
TXN-Q0QR2KQ,EXT-JBUXV0X,ACC-C9ODQQB,2026-04-01 12:56:00,260960.42,INR,NEFT_TRANSFER,NEFT,,,,FALSE,601874.74,SUCCESS,CLIENT-PAYMENT-202604
TXN-4IY0FRO,ACC-4CSKJ3F,EXT-ZV33K6M,2026-04-01 13:00:00,1710.39,INR,UPI_MERCHANT,UPI,,DEV-8YC2G1,,FALSE,252038.97,SUCCESS,UPI/922210699
TXN-FDZ18XN,ACC-K8THBZ5,EXT-LD4XX91,2026-04-01 13:22:00,2628.85,INR,UPI_MERCHANT,UPI,,DEV-L2CP4S,GEO-AMPV23,FALSE,515482.23,SUCCESS,UPI/559171538
TXN-9FYVVW8,ACC-EYNINT1,EXT-P9MB6YW,2026-04-01 13:38:00,1680.95,INR,UPI_MERCHANT,UPI,,DEV-GXK0BN,GEO-6LEIDB,FALSE,92568.70,SUCCESS,UPI/825035171
TXN-Y1VHBON,ACC-8MFT3J4,EXT-Q6L6GT6,2026-04-01 13:39:00,6018.08,INR,CARD_PURCHASE,CARD,,DEV-TZ73WV,GEO-3ZXEKL,FALSE,182636.14,SUCCESS,E-COM/3651318111
TXN-M6EJRYX,ACC-RDEZX6K,EXT-8UM2NPU,2026-04-01 13:49:00,136.81,INR,UPI_MERCHANT,UPI,,DEV-9CFO6C,GEO-JM9I37,FALSE,,FAILED,UPI/603996660
TXN-2LPZ0SZ,ACC-HEZ5EDJ,EXT-D1ASE3V,2026-04-01 13:50:00,2229.31,INR,UPI_MERCHANT,UPI,,DEV-8KC4SV,GEO-OBD268,FALSE,274442.69,SUCCESS,UPI/448474222
TXN-Y6WEUM2,ACC-KGYC4OM,EXT-R9OUDOC,2026-04-01 13:54:00,1370.27,INR,UPI_MERCHANT,UPI,BEN-PO93LK,DEV-VYZ8SQ,GEO-MMA8MM,FALSE,213237.99,SUCCESS,UPI/119887505
TXN-O6AUG24,ACC-NWET6T1,ACC-NWET6T1,2026-04-01 13:55:00,1000.00,INR,ATM_WITHDRAWAL,ATM,,,GEO-F48ASE,FALSE,177799.81,SUCCESS,ATM-CASH142014
TXN-J8W7S9N,ACC-ZV9DKYA,EXT-HJK1EYY,2026-04-01 14:01:00,10650.24,INR,CARD_PURCHASE,CARD,,DEV-9TWAI4,,FALSE,250774.33,SUCCESS,E-COM/6755267445
TXN-OSMC4KM,ACC-J1YE24Z,ACC-J1YE24Z,2026-04-01 14:11:00,2000.00,INR,ATM_WITHDRAWAL,ATM,,,,FALSE,170785.36,SUCCESS,ATM-CASH381249
TXN-GV1ELBL,ACC-QBCV0QM,EXT-AK1VRJN,2026-04-01 14:13:00,3988.88,INR,UPI_MERCHANT,UPI,BEN-0OD6G6,DEV-LBGKH3,GEO-Y2RF3D,FALSE,893036.82,SUCCESS,UPI/455431327
TXN-GSUX5AO,ACC-W81XE6V,EXT-R9OUDOC,2026-04-01 14:23:00,8520.46,INR,CARD_PURCHASE,CARD,,DEV-UI4ZU9,GEO-OU3IHH,FALSE,139501.40,SUCCESS,E-COM/7854639486
TXN-U7R9TER,ACC-O0V3Z0G,EXT-IKH5YR8,2026-04-01 14:25:00,299.86,INR,UPI_MERCHANT,UPI,,DEV-M2YF9I,,FALSE,95362.21,SUCCESS,UPI/926290212
TXN-CFAS1ZT,ACC-366FZX6,EXT-KHGGWK4,2026-04-01 14:28:00,1843.38,INR,UPI_MERCHANT,UPI,,DEV-MPC18N,GEO-R8QAH2,FALSE,456024.22,SUCCESS,UPI/653614657
TXN-PR6GPLW,ACC-UXI7OGZ,EXT-AK1VRJN,2026-04-01 14:39:00,11507.19,INR,CARD_PURCHASE,CARD,,DEV-2LSFX0,GEO-H16LX7,FALSE,363990.35,SUCCESS,E-COM/5005447545
TXN-KVVI1LJ,ACC-1FSOC4W,EXT-59R6LE6,2026-04-01 14:50:00,1514.66,INR,UPI_MERCHANT,UPI,,DEV-IP9SOW,GEO-UKG71D,FALSE,223957.05,SUCCESS,UPI/546779197
TXN-V3B1QIK,ACC-PCZ2O8N,EXT-8F1CBFN,2026-04-01 14:57:00,5670.47,INR,CARD_PURCHASE,CARD,,DEV-VN82SV,GEO-3DG2ZM,FALSE,450113.44,SUCCESS,E-COM/8101979539
TXN-B2ZUOHN,ACC-ONMRS5Y,EXT-C38HYF9,2026-04-01 15:04:00,12647.76,INR,CARD_PURCHASE,CARD,,DEV-0S9R89,GEO-SJ1L5N,FALSE,272470.77,SUCCESS,E-COM/5189292709
TXN-X98LEGA,ACC-9XA4KWG,EXT-C38HYF9,2026-04-01 15:04:00,3844.31,INR,CARD_PURCHASE,CARD,,DEV-46GSV5,,FALSE,465077.02,SUCCESS,E-COM/3599561487
TXN-W72P8WG,ACC-S1UQ7WI,EXT-R9OUDOC,2026-04-01 15:08:00,4871.09,INR,CARD_PURCHASE,CARD,,DEV-MVTS76,,FALSE,87561.90,SUCCESS,E-COM/3338361706
TXN-PRTV3P9,ACC-7YVR4NK,EXT-R9OUDOC,2026-04-01 15:10:00,1783.53,INR,UPI_MERCHANT,UPI,BEN-XOY2O2,DEV-IY0L7Z,GEO-WPX4TU,FALSE,501578.50,SUCCESS,UPI/167180455
TXN-ZN3QX08,ACC-ONMRS5Y,EXT-L5JH47L,2026-04-01 15:14:00,951.80,INR,UPI_MERCHANT,UPI,,DEV-0S9R89,,FALSE,271518.97,SUCCESS,UPI/335904881
TXN-ZR121XI,ACC-Y1WIZ9P,EXT-OGYR3XK,2026-04-01 15:18:00,12623.10,INR,CARD_PURCHASE,CARD,,DEV-81QYTF,GEO-DC50UO,FALSE,437242.03,SUCCESS,E-COM/2262522267
TXN-V22TEG0,ACC-BQR9LC5,EXT-436ERJ1,2026-04-01 15:19:00,1640.48,INR,UPI_MERCHANT,UPI,,DEV-491VB7,GEO-M9QYGF,FALSE,451947.58,SUCCESS,UPI/217982462
TXN-9C513S9,ACC-CUG7RQ8,ACC-I9NWRI1,2026-04-01 15:20:00,18924.75,INR,IMPS_TRANSFER,IMPS,,,GEO-XARTU0,FALSE,86060.70,SUCCESS,IMPS3934890714
TXN-P9EHAVZ,ACC-IFY7O0P,EXT-JXK87AU,2026-04-01 15:29:00,9527.93,INR,CARD_PURCHASE,CARD,,DEV-QO529L,,FALSE,176256.04,SUCCESS,E-COM/1061653803
TXN-6F6U8RK,ACC-CDP9AJG,EXT-OGYR3XK,2026-04-01 15:29:00,4797.11,INR,CARD_PURCHASE,CARD,,DEV-5Q0NAH,GEO-530AZC,FALSE,324277.24,SUCCESS,E-COM/8426394133
TXN-0VHOP4Z,ACC-M5VWIPG,EXT-OGYR3XK,2026-04-01 15:33:00,3521.69,INR,CARD_PURCHASE,CARD,,DEV-QF1NJ4,GEO-PQ04CW,FALSE,492564.19,SUCCESS,E-COM/8850621456
TXN-IXAIFT7,ACC-9ET83Z0,EXT-SP7UFXL,2026-04-01 15:43:00,2218.57,INR,UPI_MERCHANT,UPI,,DEV-C27RQE,GEO-3CU8SC,FALSE,170554.77,SUCCESS,UPI/591531298
TXN-8EMLV5F,ACC-AG8VFMI,EXT-8F1CBFN,2026-04-01 15:46:00,9719.21,INR,CARD_PURCHASE,CARD,,DEV-9U7TB0,,FALSE,527530.34,SUCCESS,E-COM/8416110506
TXN-P9QJ4SZ,ACC-H7GX86O,ACC-SP7RU86,2026-04-01 15:49:00,23028.63,INR,NEFT_TRANSFER,NEFT,BEN-6FRH8A,DEV-DN5EQ3,GEO-9RKB0Y,FALSE,691588.48,SUCCESS,NEFT6490495358
TXN-XW6WQPI,ACC-OK8NHVI,EXT-HJK1EYY,2026-04-01 16:02:00,1822.26,INR,CARD_PURCHASE,CARD,,DEV-ATYR8W,GEO-T6BN7W,FALSE,203990.07,SUCCESS,E-COM/7227305012
TXN-MFEX050,ACC-2O8PT4M,EXT-C38HYF9,2026-04-01 16:04:00,10436.57,INR,CARD_PURCHASE,CARD,,DEV-3S8CLM,GEO-1ABPVH,FALSE,274638.01,SUCCESS,E-COM/9816426217
TXN-J00TJST,ACC-2KLTALC,ACC-2KLTALC,2026-04-01 16:05:00,1000.00,INR,ATM_WITHDRAWAL,ATM,,,GEO-129ENY,FALSE,164360.14,SUCCESS,ATM-CASH342059
TXN-P1YWIIX,ACC-79O2XZ3,EXT-34HDWRB,2026-04-01 16:23:00,2729.99,INR,UPI_MERCHANT,UPI,,DEV-J0NB3R,,FALSE,252261.41,SUCCESS,UPI/816227217
TXN-UXCK1LF,ACC-HHFH56O,EXT-Z52C5HO,2026-04-01 16:24:00,2721.30,INR,UPI_MERCHANT,UPI,,DEV-XFQ7WQ,GEO-35143T,FALSE,434011.74,SUCCESS,UPI/640173984
TXN-1QGQDUY,ACC-4SBKXCS,ACC-4SBKXCS,2026-04-01 16:26:00,5000.00,INR,ATM_WITHDRAWAL,ATM,,,GEO-LU1F39,FALSE,495643.58,SUCCESS,ATM-CASH969605
TXN-73QP6UR,ACC-C9ODQQB,EXT-Q6L6GT6,2026-04-01 16:30:00,5230.53,INR,CARD_PURCHASE,CARD,,DEV-5FT3RF,GEO-QZ66OE,FALSE,596644.21,SUCCESS,E-COM/1740445831
TXN-PMU7ZZ0,ACC-R9RIGPP,EXT-FLILZ97,2026-04-01 16:34:00,898.72,INR,UPI_MERCHANT,UPI,,DEV-TK54UY,,FALSE,242711.17,SUCCESS,UPI/507324744
TXN-6900A27,ACC-KO0JL6Q,ACC-KO0JL6Q,2026-04-01 16:38:00,5000.00,INR,ATM_WITHDRAWAL,ATM,,,GEO-7Q71Y7,FALSE,332672.81,SUCCESS,ATM-CASH204986
TXN-XKM9OX7,ACC-XU0COJB,EXT-Q6L6GT6,2026-04-01 16:39:00,6581.74,INR,CARD_PURCHASE,CARD,,DEV-80L690,,FALSE,324601.29,SUCCESS,E-COM/6032976668
TXN-OI0PG8L,ACC-0IQSVUH,EXT-B9M80O2,2026-04-01 16:39:00,1105.42,INR,UPI_MERCHANT,UPI,BEN-HSPMD3,DEV-FC5EUC,GEO-JX2KSE,FALSE,237736.01,SUCCESS,UPI/330809471
TXN-AMP2VUJ,ACC-5R5L6RZ,EXT-7Q9H38N,2026-04-01 17:02:00,1616.10,INR,UPI_MERCHANT,UPI,,DEV-J9DYE2,GEO-EVCLX1,FALSE,257833.43,SUCCESS,UPI/252791532
TXN-JHDYX77,ACC-6YHRDU3,EXT-AK1VRJN,2026-04-01 17:03:00,5869.02,INR,CARD_PURCHASE,CARD,,DEV-A9TX0Z,GEO-95LGG2,FALSE,230208.48,SUCCESS,E-COM/5945150406
TXN-6LVGUZX,ACC-VQ2RPUV,ACC-VQ2RPUV,2026-04-01 17:11:00,5000.00,INR,ATM_WITHDRAWAL,ATM,,,GEO-1OJHG0,FALSE,432373.18,SUCCESS,ATM-CASH182300
TXN-BDB3KSO,ACC-0U2BL3M,EXT-2RGMFZS,2026-04-01 17:13:00,1063.76,INR,UPI_MERCHANT,UPI,,DEV-8RL3XY,,FALSE,167429.85,SUCCESS,UPI/522047865
TXN-9L4OYUI,ACC-T1EGD9D,EXT-Q6L6GT6,2026-04-01 17:13:00,8177.20,INR,CARD_PURCHASE,CARD,,DEV-4XPTD7,,FALSE,292229.20,SUCCESS,E-COM/6969430683
TXN-54XWWBR,ACC-PR8DOYW,EXT-NG3PG1O,2026-04-01 17:15:00,2575.63,INR,UPI_MERCHANT,UPI,,DEV-BWQU9P,GEO-9VZJSF,FALSE,374700.60,SUCCESS,UPI/711972225
TXN-3FUPEJD,ACC-6SR17OT,EXT-8F1CBFN,2026-04-01 17:17:00,5297.70,INR,CARD_PURCHASE,CARD,,DEV-3A9JC1,,FALSE,476381.44,SUCCESS,E-COM/3123705814
TXN-IFTP83S,ACC-ARN9585,EXT-0LVJECQ,2026-04-01 17:35:00,2680.12,INR,UPI_MERCHANT,UPI,,DEV-O7IW2G,,FALSE,95800.13,SUCCESS,UPI/895068707
TXN-F944SD4,ACC-12310X5,EXT-Q6L6GT6,2026-04-01 17:42:00,505.48,INR,UPI_MERCHANT,UPI,BEN-S1CT1L,DEV-5FHX3U,GEO-58S9VX,FALSE,96024.10,SUCCESS,UPI/875852869
TXN-EAMHD1C,ACC-9K6DZQ5,EXT-R9OUDOC,2026-04-01 17:45:00,14020.88,INR,CARD_PURCHASE,CARD,,DEV-5B9BDI,GEO-TZ235O,FALSE,87381.56,SUCCESS,E-COM/2268419951
TXN-YYFCN9J,ACC-2O8PT4M,EXT-BJD09LJ,2026-04-01 18:13:00,2378.56,INR,UPI_MERCHANT,UPI,,DEV-3S8CLM,,FALSE,272259.45,SUCCESS,UPI/403400302
TXN-V94S39C,ACC-MC67OKC,EXT-7Q9AH8R,2026-04-01 18:20:00,1127.09,INR,CARD_PURCHASE,CARD,,DEV-C58EWN,,FALSE,101579.70,SUCCESS,E-COM/4054469648
TXN-RD2LVJ7,ACC-IRTR5JE,EXT-AIFJKD5,2026-04-01 18:24:00,424.47,INR,UPI_MERCHANT,UPI,,DEV-70AJHL,,FALSE,263441.08,SUCCESS,UPI/336945556
TXN-T2D56J8,ACC-ZJ2O1XJ,EXT-VHS1K3A,2026-04-01 18:30:00,8187.67,INR,CARD_PURCHASE,CARD,,DEV-KSBV3D,GEO-KFZUJ8,FALSE,285436.61,SUCCESS,E-COM/1878274702
TXN-2S4ZQBA,ACC-CEQUA7O,EXT-VHS1K3A,2026-04-01 18:31:00,1095.64,INR,UPI_MERCHANT,UPI,BEN-F3PI13,DEV-D6PYSK,GEO-T8C5LQ,FALSE,420228.80,SUCCESS,UPI/150308279
TXN-PHM54V5,ACC-6Y3A5Z1,EXT-NREK8PK,2026-04-01 18:58:00,892.62,INR,UPI_MERCHANT,UPI,BEN-O12ZJK,DEV-IB05VE,GEO-IM6ECN,FALSE,420352.20,SUCCESS,UPI/213440622
TXN-X02CHYI,ACC-HL8Z7IO,EXT-HJK1EYY,2026-04-01 19:06:00,2986.91,INR,UPI_MERCHANT,UPI,BEN-UJ3VBJ,DEV-65O8YO,GEO-ECYC4F,FALSE,303669.66,SUCCESS,UPI/757259447
TXN-YJ5WN3Y,ACC-7YVR4NK,EXT-VOD6BDD,2026-04-01 19:20:00,1580.24,INR,UPI_MERCHANT,UPI,,DEV-IY0L7Z,,FALSE,499998.26,SUCCESS,UPI/678712997
TXN-14W1X2O,ACC-SSG5XRZ,EXT-BTJYH1Y,2026-04-01 19:25:00,562.80,INR,UPI_MERCHANT,UPI,,DEV-4EL8FW,,FALSE,229392.21,SUCCESS,UPI/381972446
TXN-AUZ0855,ACC-W77QKXI,EXT-VHS1K3A,2026-04-01 19:32:00,538.76,INR,CARD_PURCHASE,CARD,,DEV-ANGJ8L,GEO-G0PYHM,FALSE,100708.06,SUCCESS,E-COM/6318856732
TXN-BJ919IE,ACC-RNKK5FI,EXT-ZRENUN5,2026-04-01 19:32:00,3476.41,INR,UPI_MERCHANT,UPI,BEN-AEK7OU,DEV-GPRT2Y,,FALSE,255764.34,SUCCESS,UPI/205246181
TXN-J9BH7PW,ACC-M8PYQDR,EXT-Q6L6GT6,2026-04-01 19:43:00,756.72,INR,CARD_PURCHASE,CARD,,DEV-1RHBOW,GEO-GK0SBC,FALSE,370852.89,SUCCESS,E-COM/2679087200
TXN-2S6M4MZ,ACC-XANBX94,EXT-8F1CBFN,2026-04-01 19:52:00,5921.76,INR,CARD_PURCHASE,CARD,,DEV-MP3OM2,,FALSE,320455.09,SUCCESS,E-COM/1099976370
TXN-1QND4AW,ACC-D1I4N2E,ACC-D1I4N2E,2026-04-01 19:53:00,500.00,INR,ATM_WITHDRAWAL,ATM,,,GEO-WDFF2M,FALSE,1306863.83,SUCCESS,ATM-CASH229918
TXN-5T6AXB7,ACC-AH3XM2A,EXT-ZRENUN5,2026-04-01 19:58:00,12923.10,INR,CARD_PURCHASE,CARD,,DEV-8MUHA0,GEO-U11TQX,FALSE,160559.89,SUCCESS,E-COM/6837735913
TXN-VLCRHG3,ACC-SRI2AOF,EXT-8F1CBFN,2026-04-01 20:01:00,14293.51,INR,CARD_PURCHASE,CARD,,DEV-QI0V13,GEO-K0EA35,FALSE,249842.29,SUCCESS,E-COM/8878419129
TXN-O433LJM,ACC-W77QKXI,EXT-OGYR3XK,2026-04-01 20:04:00,14075.99,INR,CARD_PURCHASE,CARD,,DEV-ANGJ8L,,FALSE,86632.07,SUCCESS,E-COM/1609095482
TXN-5Q93XSH,ACC-0U2BL3M,ACC-0U2BL3M,2026-04-01 20:06:00,10000.00,INR,ATM_WITHDRAWAL,ATM,,,,FALSE,157429.85,SUCCESS,ATM-CASH275106
TXN-JHKCJH7,ACC-KRJ1925,EXT-PI8ONLN,2026-04-01 20:06:00,340.96,INR,UPI_MERCHANT,UPI,,DEV-43EDUA,,FALSE,536604.82,SUCCESS,UPI/125414061
TXN-HWYX311,ACC-9WHSBP1,EXT-C38HYF9,2026-04-01 20:12:00,1709.64,INR,CARD_PURCHASE,CARD,,DEV-8GJRQD,GEO-VF8Q11,FALSE,634282.23,SUCCESS,E-COM/4329107544
TXN-8L01IXY,ACC-GA3ZIBH,EXT-1ZXOI65,2026-04-01 20:15:00,6753.35,INR,CARD_PURCHASE,CARD,,DEV-M9DRWD,GEO-21MFM7,FALSE,83993.61,SUCCESS,E-COM/8476917255
TXN-VUJS8YC,ACC-0U2BL3M,EXT-F8QAWYN,2026-04-01 20:18:00,529.96,INR,UPI_MERCHANT,UPI,,DEV-8RL3XY,,FALSE,156899.89,SUCCESS,UPI/189043501
TXN-892I8FQ,ACC-SP7RU86,EXT-7Q9AH8R,2026-04-01 20:31:00,14787.65,INR,CARD_PURCHASE,CARD,,DEV-B3LES5,GEO-6RGEUP,FALSE,110507.36,SUCCESS,E-COM/2296000830
TXN-FS51WY3,ACC-6SR17OT,ACC-6SR17OT,2026-04-01 20:43:00,10000.00,INR,ATM_WITHDRAWAL,ATM,,,,FALSE,466381.44,SUCCESS,ATM-CASH915681
TXN-0U6FLSL,ACC-SRI2AOF,EXT-Q6L6GT6,2026-04-01 20:48:00,2342.41,INR,CARD_PURCHASE,CARD,,DEV-QI0V13,,FALSE,247499.88,SUCCESS,E-COM/5201213990
TXN-FFQ8OYZ,ACC-DG0LKS9,EXT-EN18JYB,2026-04-01 20:50:00,2920.10,INR,UPI_MERCHANT,UPI,,DEV-YYNR33,GEO-JDAVX1,FALSE,306042.10,SUCCESS,UPI/780693399
TXN-35FZUNW,ACC-7SFQM9R,EXT-1TBN08T,2026-04-01 20:51:00,1810.52,INR,UPI_MERCHANT,UPI,,DEV-ROT6UQ,GEO-W3LPEI,FALSE,200738.63,SUCCESS,UPI/987102781
TXN-7S5ZK2Q,ACC-RDEZX6K,EXT-VHS1K3A,2026-04-01 20:56:00,1242.77,INR,UPI_MERCHANT,UPI,BEN-UH8I62,DEV-9CFO6C,GEO-WM7594,FALSE,442245.62,SUCCESS,UPI/947143252
TXN-J4W1JDI,ACC-5FAALFS,EXT-NREK8PK,2026-04-01 21:01:00,13360.57,INR,CARD_PURCHASE,CARD,,DEV-1H04IP,GEO-1G33SL,FALSE,224482.40,SUCCESS,E-COM/6346103266
TXN-FT6WGT7,ACC-1SGFGFB,EXT-R9OUDOC,2026-04-01 21:02:00,7693.23,INR,CARD_PURCHASE,CARD,,DEV-LZIQB1,GEO-XIQ26N,FALSE,66191.63,SUCCESS,E-COM/6780445342
TXN-49FRAZM,ACC-3HQ57UY,EXT-DCB4K1I,2026-04-01 21:04:00,2271.16,INR,UPI_MERCHANT,UPI,,DEV-A6F0UR,GEO-D0RS1G,FALSE,262681.96,SUCCESS,UPI/958330405
TXN-SR3L9WE,ACC-5JN7BS0,EXT-7Q9AH8R,2026-04-01 21:13:00,4293.59,INR,CARD_PURCHASE,CARD,,DEV-XHY8Q3,,FALSE,294027.22,SUCCESS,E-COM/5071426129
TXN-3TNTGDD,ACC-SF4HTZ4,EXT-Q6L6GT6,2026-04-01 21:25:00,4484.23,INR,CARD_PURCHASE,CARD,,DEV-Q0G1EC,GEO-79BNIU,FALSE,310396.37,SUCCESS,E-COM/1860166914
TXN-HQSO1JO,ACC-CEM9N4N,EXT-Q6L6GT6,2026-04-01 21:26:00,1662.91,INR,UPI_MERCHANT,UPI,BEN-00G4RT,DEV-KEK90N,GEO-MIR4WM,FALSE,232985.77,SUCCESS,UPI/892742479
TXN-9Y1XG0E,ACC-JXVIHM2,EXT-CR08VRB,2026-04-01 21:27:00,1107.07,INR,UPI_MERCHANT,UPI,,DEV-H4391V,,FALSE,278564.61,SUCCESS,UPI/990101771
TXN-E47XYBI,ACC-SSG5XRZ,EXT-OGYR3XK,2026-04-01 21:32:00,5778.18,INR,CARD_PURCHASE,CARD,,DEV-4EL8FW,GEO-1MY6F7,FALSE,223614.03,SUCCESS,E-COM/2187704763
TXN-XKL6J6Z,ACC-KO0JL6Q,EXT-H66Z8S0,2026-04-01 21:45:00,1207.32,INR,UPI_MERCHANT,UPI,,DEV-6WOH52,GEO-DWK8WT,FALSE,331465.49,SUCCESS,UPI/937906114
TXN-PCSB72N,ACC-E6SVH6Q,ACC-E6SVH6Q,2026-04-01 21:46:00,2000.00,INR,ATM_WITHDRAWAL,ATM,,,,FALSE,107608.87,SUCCESS,ATM-CASH780868
TXN-OK7ZUT1,ACC-VTEGB41,EXT-R39RCY6,2026-04-01 22:01:00,2751.77,INR,UPI_MERCHANT,UPI,,DEV-6NRQOE,GEO-0HW7N3,FALSE,408242.74,SUCCESS,UPI/272104288
TXN-Q2ZMFWQ,ACC-HYKM1QW,EXT-1ZXOI65,2026-04-01 22:02:00,14758.56,INR,CARD_PURCHASE,CARD,,DEV-MJNCQ0,GEO-A3SU4Y,FALSE,457901.07,SUCCESS,E-COM/6850162130
TXN-YBF4272,ACC-M8YXU1P,EXT-3IHX0E6,2026-04-01 22:17:00,1678.52,INR,UPI_MERCHANT,UPI,,DEV-5Z05D5,GEO-1P70TI,FALSE,194152.04,SUCCESS,UPI/646346757
TXN-O13ERLZ,ACC-6O9YZPF,EXT-F0Q922G,2026-04-01 22:20:00,2578.81,INR,UPI_MERCHANT,UPI,,DEV-5QTWFS,GEO-2HUD5G,FALSE,120626.23,SUCCESS,UPI/886104561
